timestamp,reciclador_id,dia,distancia_vertedero_m,lat,lon,CH4_ppm,H2S_ppb,temperatura_c
2026-05-03 15:00:00,REC_04,3,375.5,-0.382771,-78.315346,7.533,23.54,17.8
2026-05-03 15:05:00,REC_04,3,375.5,-0.38451,-78.321156,6.112,44.35,11.9
2026-05-03 15:10:00,REC_04,3,375.5,-0.384887,-78.319927,6.815,32.7,16.7
2026-05-03 15:15:00,REC_04,3,375.5,-0.38342,-78.314315,5.049,41.1,22.0
2026-05-03 15:20:00,REC_04,3,375.5,-0.38108,-78.311661,6.754,28.38,19.0
2026-05-03 15:25:00,REC_04,3,375.5,-0.382507,-78.312759,8.278,43.06,18.0
2026-05-03 15:30:00,REC_04,3,375.5,-0.380383,-78.314082,5.518,27.19,19.1
2026-05-03 15:35:00,REC_04,3,375.5,-0.386975,-78.31317,5.368,33.36,16.2
2026-05-03 15:40:00,REC_04,3,375.5,-0.385504,-78.320898,6.233,48.09,11.5
2026-05-03 15:45:00,REC_04,3,375.5,-0.381298,-78.316785,6.72,45.74,22.1
2026-05-03 15:50:00,REC_04,3,375.5,-0.382111,-78.316191,5.913,42.77,15.5
2026-05-03 15:55:00,REC_04,3,375.5,-0.385283,-78.321419,7.231,47.8,14.8
2026-05-01 08:00:00,REC_05,1,85.7,-0.385222,-78.315748,8.775,47.81,14.3
2026-05-01 08:05:00,REC_05,1,85.7,-0.384322,-78.316743,10.41,50.36,16.7
2026-05-01 08:10:00,REC_05,1,85.7,-0.380008,-78.314692,9.387,43.08,25.3
2026-05-01 08:15:00,REC_05,1,85.7,-0.3853,-78.316374,10.311,46.76,13.4
2026-05-01 08:20:00,REC_05,1,85.7,-0.38256,-78.312802,10.069,41.56,15.4
2026-05-01 08:25:00,REC_05,1,85.7,-0.386207,-78.3174,8.933,56.41,22.4
2026-05-01 08:30:00,REC_05,1,85.7,-0.381489,-78.316377,9.375,41.75,18.0
2026-05-01 08:35:00,REC_05,1,85.7,-0.379408,-78.321996,9.028,52.47,16.8
2026-05-01 08:40:00,REC_05,1,85.7,-0.384027,-78.313253,8.001,41.27,13.4
2026-05-01 08:45:00,REC_05,1,85.7,-0.381414,-78.314602,9.879,55.28,15.2
2026-05-01 08:50:00,REC_05,1,85.7,-0.387292,-78.315997,8.002,45.26,16.7
2026-05-01 08:55:00,REC_05,1,85.7,-0.383318,-78.319013,10.144,38.72,16.4
2026-05-01 09:00:00,REC_05,1,85.7,-0.385223,-78.315445,11.081,48.18,16.3
2026-05-01 09:05:00,REC_05,1,85.7,-0.378342,-78.314588,9.221,49.1,20.4
2026-05-01 09:10:00,REC_05,1,85.7,-0.380257,-78.314744,8.738,57.81,17.4
2026-05-01 09:15:00,REC_05,1,85.7,-0.381189,-78.319417,10.08,44.88,15.6
2026-05-01 09:20:00,REC_05,1,85.7,-0.381568,-78.320387,10.246,51.79,19.6
2026-05-01 09:25:00,REC_05,1,85.7,-0.384393,-78.310096,9.115,61.61,11.8
2026-05-01 09:30:00,REC_05,1,85.7,-0.378573,-78.31929,8.406,61.31,18.2
2026-05-01 09:35:00,REC_05,1,85.7,-0.387744,-78.317734,10.213,50.8,18.0
2026-05-01 09:40:00,REC_05,1,85.7,-0.386466,-78.311303,10.246,51.75,17.0
2026-05-01 09:45:00,REC_05,1,85.7,-0.380822,-78.319705,9.418,56.16,18.3
2026-05-01 09:50:00,REC_05,1,85.7,-0.389775,-78.318592,10.281,63.78,21.9
2026-05-01 09:55:00,REC_05,1,85.7,-0.387564,-78.317065,8.522,50.49,22.4
2026-05-01 10:00:00,REC_05,1,85.7,-0.380837,-78.319435,8.861,64.62,19.0
2026-05-01 10:05:00,REC_05,1,85.7,-0.382256,-78.313381,9.881,45.62,17.1
2026-05-01 10:10:00,REC_05,1,85.7,-0.380081,-78.316044,11.418,51.17,15.5
2026-05-01 10:15:00,REC_05,1,85.7,-0.383875,-78.314442,9.614,52.27,18.1
2026-05-01 10:20:00,REC_05,1,85.7,-0.388468,-78.316332,9.204,44.03,19.4
2026-05-01 10:25:00,REC_05,1,85.7,-0.385767,-78.323011,8.584,62.08,22.5
2026-05-01 10:30:00,REC_05,1,85.7,-0.384868,-78.315192,10.22,53.27,21.1
2026-05-01 10:35:00,REC_05,1,85.7,-0.380507,-78.315821,8.854,58.53,16.4
2026-05-01 10:40:00,REC_05,1,85.7,-0.380843,-78.316356,,47.78,21.3
2026-05-01 10:45:00,REC_05,1,85.7,-0.376719,-78.321743,9.37,42.72,16.5
2026-05-01 10:50:00,REC_05,1,85.7,-0.383653,-78.319319,,69.21,17.3
2026-05-01 10:55:00,REC_05,1,85.7,-0.386247,-78.314348,9.387,50.17,19.1
2026-05-01 11:00:00,REC_05,1,85.7,-0.385734,-78.320248,8.632,58.46,18.3
2026-05-01 11:05:00,REC_05,1,85.7,-0.378575,-78.31876,8.237,42.48,16.5
2026-05-01 11:10:00,REC_05,1,85.7,-0.381864,-78.321035,10.254,60.11,16.2
2026-05-01 11:15:00,REC_05,1,85.7,-0.381743,-78.315808,11.814,64.39,16.6
2026-05-01 11:20:00,REC_05,1,85.7,-0.383491,-78.320787,9.572,45.21,13.8
2026-05-01 11:25:00,REC_05,1,85.7,-0.381411,-78.317323,10.684,35.56,22.0
2026-05-01 11:30:00,REC_05,1,85.7,-0.383696,-78.314975,9.493,51.99,16.3
2026-05-01 11:35:00,REC_05,1,85.7,-0.376082,-78.312935,8.632,46.52,20.1
2026-05-01 11:40:00,REC_05,1,85.7,-0.38318,-78.322976,9.887,52.02,16.9
2026-05-01 11:45:00,REC_05,1,85.7,-0.380997,-78.315802,9.451,53.12,20.2
2026-05-01 11:50:00,REC_05,1,85.7,-0.384453,-78.318206,10.063,36.74,22.6
2026-05-01 11:55:00,REC_05,1,85.7,-0.383569,-78.314629,9.913,57.99,10.5
2026-05-01 12:00:00,REC_05,1,85.7,-0.386679,-78.319261,9.762,62.97,18.3
2026-05-01 12:05:00,REC_05,1,85.7,-0.379952,-78.31663,9.249,61.23,23.0
2026-05-01 12:10:00,REC_05,1,85.7,-0.385882,-78.318661,10.05,59.95,16.0
2026-05-01 12:15:00,REC_05,1,85.7,-0.381136,-78.318244,9.574,66.5,18.0
2026-05-01 12:20:00,REC_05,1,85.7,-0.385435,-78.318791,10.837,46.85,16.8
2026-05-01 12:25:00,REC_05,1,85.7,-0.388581,-78.319532,8.792,61.43,20.4
2026-05-01 12:30:00,REC_05,1,85.7,-0.379508,-78.31973,9.79,51.07,15.8
2026-05-01 12:35:00,REC_05,1,85.7,-0.385499,-78.31944,8.966,46.53,17.9
2026-05-01 12:40:00,REC_05,1,85.7,-0.381922,-78.317584,9.004,52.49,16.9
2026-05-01 12:45:00,REC_05,1,85.7,-0.380013,-78.314868,9.792,53.26,14.0
2026-05-01 12:50:00,REC_05,1,85.7,-0.384752,-78.316534,10.338,66.14,20.4
2026-05-01 12:55:00,REC_05,1,85.7,-0.381295,-78.313244,9.597,56.14,18.2
2026-05-01 13:00:00,REC_05,1,85.7,-0.387624,-78.318024,9.002,43.14,18.9
2026-05-01 13:05:00,REC_05,1,85.7,-0.376279,-78.314434,9.477,46.58,17.4
2026-05-01 13:10:00,REC_05,1,85.7,-0.379533,-78.32515,9.623,33.42,18.1
2026-05-01 13:15:00,REC_05,1,85.7,-0.38661,-78.313957,8.728,66.12,21.5
2026-05-01 13:20:00,REC_05,1,85.7,-0.379705,-78.316754,10.831,40.2,17.8
2026-05-01 13:25:00,REC_05,1,85.7,-0.382188,-78.316169,9.699,48.63,19.0
2026-05-01 13:30:00,REC_05,1,85.7,-0.384894,-78.319387,9.744,38.07,15.3
2026-05-01 13:35:00,REC_05,1,85.7,-0.383117,-78.319037,9.262,52.52,17.0
2026-05-01 13:40:00,REC_05,1,85.7,-0.381995,-78.322462,10.082,60.9,18.8
2026-05-01 13:45:00,REC_05,1,85.7,-0.382102,-78.318492,9.149,65.2,19.7
2026-05-01 13:50:00,REC_05,1,85.7,-0.379038,-78.317073,10.334,47.47,22.3
2026-05-01 13:55:00,REC_05,1,85.7,-0.388479,-78.317081,9.983,53.54,13.5
2026-05-01 14:00:00,REC_05,1,85.7,-0.383206,-78.317224,10.171,49.54,21.2
2026-05-01 14:05:00,REC_05,1,85.7,-0.379627,-78.316811,9.646,59.91,16.2
2026-05-01 14:10:00,REC_05,1,85.7,-0.382229,-78.316851,7.909,43.43,25.0
2026-05-01 14:15:00,REC_05,1,85.7,-0.387745,-78.314708,9.346,35.3,17.4
2026-05-01 14:20:00,REC_05,1,85.7,-0.382581,-78.319124,,43.22,18.2
2026-05-01 14:25:00,REC_05,1,85.7,-0.377225,-78.317975,8.716,49.26,17.6
2026-05-01 14:30:00,REC_05,1,85.7,-0.381896,-78.315928,9.481,52.11,18.8
2026-05-01 14:35:00,REC_05,1,85.7,-0.383942,-78.322137,9.498,51.52,25.9
2026-05-01 14:40:00,REC_05,1,85.7,-0.384783,-78.321146,9.827,39.95,17.8
2026-05-01 14:45:00,REC_05,1,85.7,-0.382817,-78.31934,8.378,44.1,19.5
2026-05-01 14:50:00,REC_05,1,85.7,-0.386626,-78.31609,8.194,42.68,19.7
2026-05-01 14:55:00,REC_05,1,85.7,-0.380936,-78.308658,9.868,51.03,16.7
2026-05-01 15:00:00,REC_05,1,85.7,-0.385725,-78.317447,9.438,60.92,20.6
2026-05-01 15:05:00,REC_05,1,85.7,-0.38461,-78.31291,9.89,60.01,13.0
2026-05-01 15:10:00,REC_05,1,85.7,-0.383002,-78.316721,9.649,58.08,14.0
2026-05-01 15:15:00,REC_05,1,85.7,-0.381337,-78.319738,9.622,56.17,20.6
2026-05-01 15:20:00,REC_05,1,85.7,-0.377007,-78.314908,9.392,48.64,16.1
2026-05-01 15:25:00,REC_05,1,85.7,-0.376676,-78.32059,9.695,51.03,17.9
2026-05-01 15:30:00,REC_05,1,85.7,-0.378109,-78.312432,9.265,45.03,19.2
2026-05-01 15:35:00,REC_05,1,85.7,-0.383734,-78.315076,9.264,53.12,20.7
2026-05-01 15:40:00,REC_05,1,85.7,-0.376798,-78.320032,8.586,52.72,21.3
2026-05-01 15:45:00,REC_05,1,85.7,-0.382555,-78.316013,9.103,48.67,16.0
2026-05-01 15:50:00,REC_05,1,85.7,-0.39265,-78.316544,8.532,43.58,21.9
2026-05-01 15:55:00,REC_05,1,85.7,-0.37869,-78.317518,8.805,44.7,24.0
2026-05-02 08:00:00,REC_05,2,85.7,-0.383751,-78.316822,8.335,48.56,20.1
2026-05-02 08:05:00,REC_05,2,85.7,-0.38897,-78.313189,12.362,41.95,16.4
2026-05-02 08:10:00,REC_05,2,85.7,-0.382088,-78.318784,9.916,53.87,12.7
2026-05-02 08:15:00,REC_05,2,85.7,-0.385545,-78.313593,9.203,40.43,20.2
2026-05-02 08:20:00,REC_05,2,85.7,-0.386696,-78.319086,9.78,55.41,18.9
2026-05-02 08:25:00,REC_05,2,85.7,-0.381092,-78.313619,8.84,37.52,16.1
2026-05-02 08:30:00,REC_05,2,85.7,-0.385124,-78.317792,11.117,51.61,12.3
2026-05-02 08:35:00,REC_05,2,85.7,-0.383649,-78.3117,10.139,69.78,18.9
2026-05-02 08:40:00,REC_05,2,85.7,-0.389124,-78.321222,10.269,53.71,19.4
2026-05-02 08:45:00,REC_05,2,85.7,-0.385074,-78.322218,10.817,51.74,15.6
2026-05-02 08:50:00,REC_05,2,85.7,-0.378955,-78.314646,8.872,50.31,18.9
2026-05-02 08:55:00,REC_05,2,85.7,-0.381085,-78.317376,9.794,47.43,14.4
2026-05-02 09:00:00,REC_05,2,85.7,-0.386207,-78.316627,10.858,54.77,16.7
2026-05-02 09:05:00,REC_05,2,85.7,-0.381916,-78.314461,10.289,57.02,17.7
2026-05-02 09:10:00,REC_05,2,85.7,-0.381129,-78.317479,9.262,57.2,17.0
2026-05-02 09:15:00,REC_05,2,85.7,-0.3757,-78.31828,10.615,61.92,17.3
2026-05-02 09:20:00,REC_05,2,85.7,-0.387099,-78.311439,9.944,46.79,19.8
2026-05-02 09:25:00,REC_05,2,85.7,-0.382667,-78.32087,9.308,44.41,17.6
2026-05-02 09:30:00,REC_05,2,85.7,-0.381532,-78.320173,9.493,57.12,19.1
2026-05-02 09:35:00,REC_05,2,85.7,-0.382063,-78.320196,10.09,46.0,13.2
2026-05-02 09:40:00,REC_05,2,85.7,-0.380819,-78.321224,9.272,42.19,21.0
2026-05-02 09:45:00,REC_05,2,85.7,-0.379732,-78.319184,10.004,71.95,20.2
2026-05-02 09:50:00,REC_05,2,85.7,-0.380866,-78.314224,9.589,55.13,19.5
2026-05-02 09:55:00,REC_05,2,85.7,-0.382754,-78.315712,8.352,54.26,18.9
2026-05-02 10:00:00,REC_05,2,85.7,-0.390217,-78.311717,9.555,56.38,14.5
2026-05-02 10:05:00,REC_05,2,85.7,-0.387275,-78.314249,11.676,67.67,14.9
2026-05-02 10:10:00,REC_05,2,85.7,-0.381956,-78.315726,9.132,45.78,14.4
2026-05-02 10:15:00,REC_05,2,85.7,-0.378319,-78.317901,9.995,47.24,12.5
2026-05-02 10:20:00,REC_05,2,85.7,-0.382657,-78.317216,10.295,43.3,23.3
2026-05-02 10:25:00,REC_05,2,85.7,-0.383928,-78.311391,9.506,40.89,21.7
2026-05-02 10:30:00,REC_05,2,85.7,-0.382491,-78.317091,9.758,42.73,20.3
2026-05-02 10:35:00,REC_05,2,85.7,-0.381273,-78.321565,8.745,53.42,14.0
2026-05-02 10:40:00,REC_05,2,85.7,-0.381992,-78.314903,8.525,61.74,13.2
2026-05-02 10:45:00,REC_05,2,85.7,-0.383528,-78.318099,10.678,38.38,16.7
2026-05-02 10:50:00,REC_05,2,85.7,-0.380306,-78.316068,,62.16,17.6
2026-05-02 10:55:00,REC_05,2,85.7,-0.37702,-78.319613,10.51,59.83,19.3
2026-05-02 11:00:00,REC_05,2,85.7,-0.3836,-78.316561,9.021,60.41,22.9
2026-05-02 11:05:00,REC_05,2,85.7,-0.37794,-78.317489,9.057,60.29,11.4
2026-05-02 11:10:00,REC_05,2,85.7,-0.385119,-78.318593,9.169,64.88,20.3
2026-05-02 11:15:00,REC_05,2,85.7,-0.383285,-78.313597,10.171,57.53,20.9
2026-05-02 11:20:00,REC_05,2,85.7,-0.380199,-78.318264,10.562,45.73,17.5
2026-05-02 11:25:00,REC_05,2,85.7,-0.385407,-78.317509,9.501,60.51,15.8
2026-05-02 11:30:00,REC_05,2,85.7,-0.379463,-78.318472,9.438,46.67,23.1
2026-05-02 11:35:00,REC_05,2,85.7,-0.380775,-78.313879,10.555,54.87,18.6
2026-05-02 11:40:00,REC_05,2,85.7,-0.382129,-78.318902,9.454,28.4,16.6
2026-05-02 11:45:00,REC_05,2,85.7,-0.382883,-78.31765,9.648,38.29,15.4
2026-05-02 11:50:00,REC_05,2,85.7,-0.382384,-78.314333,9.704,54.48,21.5
2026-05-02 11:55:00,REC_05,2,85.7,-0.384478,-78.315899,9.578,45.12,21.3
2026-05-02 12:00:00,REC_05,2,85.7,-0.378967,-78.321004,9.644,45.33,16.0
2026-05-02 12:05:00,REC_05,2,85.7,-0.384173,-78.315056,10.357,52.71,18.4
2026-05-02 12:10:00,REC_05,2,85.7,-0.382814,-78.311797,8.949,50.82,16.2
2026-05-02 12:15:00,REC_05,2,85.7,-0.384061,-78.318119,9.499,54.51,12.5
2026-05-02 12:20:00,REC_05,2,85.7,-0.383886,-78.318878,9.498,55.7,19.0
2026-05-02 12:25:00,REC_05,2,85.7,-0.385015,-78.312882,11.647,57.49,13.3
2026-05-02 12:30:00,REC_05,2,85.7,-0.382847,-78.322614,9.317,48.23,22.1
2026-05-02 12:35:00,REC_05,2,85.7,-0.390783,-78.313261,9.975,,17.1
2026-05-02 12:40:00,REC_05,2,85.7,-0.375909,-78.317027,8.737,55.33,20.9
2026-05-02 12:45:00,REC_05,2,85.7,-0.384697,-78.311581,8.853,55.08,12.7
2026-05-02 12:50:00,REC_05,2,85.7,-0.384369,-78.312304,8.659,46.37,18.1
2026-05-02 12:55:00,REC_05,2,85.7,-0.387124,-78.317901,9.489,41.62,18.5
2026-05-02 13:00:00,REC_05,2,85.7,-0.384149,-78.313542,9.067,56.37,19.5
2026-05-02 13:05:00,REC_05,2,85.7,-0.374625,-78.314318,11.076,36.42,17.1
2026-05-02 13:10:00,REC_05,2,85.7,-0.38463,-78.320416,11.115,57.9,21.6
2026-05-02 13:15:00,REC_05,2,85.7,-0.378244,-78.311365,10.314,48.32,19.9
2026-05-02 13:20:00,REC_05,2,85.7,-0.379861,-78.312879,8.547,42.88,21.2
2026-05-02 13:25:00,REC_05,2,85.7,-0.383914,-78.31987,9.92,55.69,20.6
2026-05-02 13:30:00,REC_05,2,85.7,-0.384285,-78.317108,9.854,42.33,18.4
2026-05-02 13:35:00,REC_05,2,85.7,-0.389976,-78.316019,10.02,52.3,18.3
2026-05-02 13:40:00,REC_05,2,85.7,-0.38378,-78.314672,9.822,55.17,18.2
2026-05-02 13:45:00,REC_05,2,85.7,-0.386732,-78.320123,9.768,27.33,18.6
2026-05-02 13:50:00,REC_05,2,85.7,-0.38288,-78.314978,10.322,55.9,18.7
2026-05-02 13:55:00,REC_05,2,85.7,-0.382646,-78.319332,9.529,54.5,22.2
2026-05-02 14:00:00,REC_05,2,85.7,-0.382186,-78.319342,8.517,37.07,21.3
2026-05-02 14:05:00,REC_05,2,85.7,-0.380837,-78.316346,8.296,58.41,11.7
2026-05-02 14:10:00,REC_05,2,85.7,-0.383505,-78.317166,9.457,56.53,10.7
2026-05-02 14:15:00,REC_05,2,85.7,-0.387921,-78.312284,10.301,42.16,20.4
2026-05-02 14:20:00,REC_05,2,85.7,-0.382033,-78.31629,8.253,67.53,16.9
2026-05-02 14:25:00,REC_05,2,85.7,-0.380987,-78.315698,8.007,55.09,19.4
2026-05-02 14:30:00,REC_05,2,85.7,-0.388819,-78.315841,9.775,48.91,21.8
2026-05-02 14:35:00,REC_05,2,85.7,-0.388621,-78.311814,10.744,65.58,18.6
2026-05-02 14:40:00,REC_05,2,85.7,-0.380972,-78.315157,9.218,40.99,14.6
2026-05-02 14:45:00,REC_05,2,85.7,-0.386863,-78.314732,7.912,42.82,23.6
2026-05-02 14:50:00,REC_05,2,85.7,-0.384393,-78.310625,9.882,,20.7
2026-05-02 14:55:00,REC_05,2,85.7,-0.379342,-78.313124,9.338,37.98,17.1
2026-05-02 15:00:00,REC_05,2,85.7,-0.386803,-78.314267,10.06,42.52,20.8
2026-05-02 15:05:00,REC_05,2,85.7,-0.383134,-78.316914,9.25,44.99,13.6
2026-05-02 15:10:00,REC_05,2,85.7,-0.382219,-78.316225,9.797,51.47,24.4
2026-05-02 15:15:00,REC_05,2,85.7,-0.380711,-78.320387,10.572,64.82,20.8
2026-05-02 15:20:00,REC_05,2,85.7,-0.386125,-78.315776,9.322,46.92,20.2
2026-05-02 15:25:00,REC_05,2,85.7,-0.387995,-78.315576,9.232,62.79,18.7
2026-05-02 15:30:00,REC_05,2,85.7,-0.380393,-78.312905,8.834,48.09,16.7
2026-05-02 15:35:00,REC_05,2,85.7,-0.383592,-78.312452,8.395,44.96,16.4
2026-05-02 15:40:00,REC_05,2,85.7,-0.379124,-78.317545,11.013,45.55,15.3
2026-05-02 15:45:00,REC_05,2,85.7,-0.379983,-78.317015,9.843,75.91,21.2
2026-05-02 15:50:00,REC_05,2,85.7,-0.38718,-78.317619,9.581,51.42,17.6
2026-05-02 15:55:00,REC_05,2,85.7,-0.379847,-78.315045,10.877,52.12,18.9
2026-05-03 08:00:00,REC_05,3,85.7,-0.386146,-78.319526,10.305,48.66,20.6
2026-05-03 08:05:00,REC_05,3,85.7,-0.381195,-78.318751,8.408,53.19,16.6
2026-05-03 08:10:00,REC_05,3,85.7,-0.379673,-78.315506,8.789,42.89,15.6
2026-05-03 08:15:00,REC_05,3,85.7,-0.389151,-78.31461,10.341,44.81,22.9
2026-05-03 08:20:00,REC_05,3,85.7,-0.382165,-78.319242,9.624,48.52,17.0
2026-05-03 08:25:00,REC_05,3,85.7,-0.385552,-78.326124,8.507,54.22,20.4
2026-05-03 08:30:00,REC_05,3,85.7,-0.38957,-78.318664,10.038,61.54,18.4
2026-05-03 08:35:00,REC_05,3,85.7,-0.388865,-78.318952,10.1,46.14,19.5
2026-05-03 08:40:00,REC_05,3,85.7,-0.388206,-78.321365,9.87,48.68,16.8
2026-05-03 08:45:00,REC_05,3,85.7,-0.384201,-78.317599,,48.53,21.0
2026-05-03 08:50:00,REC_05,3,85.7,-0.38289,-78.316011,10.678,54.09,22.3
2026-05-03 08:55:00,REC_05,3,85.7,-0.385307,-78.318388,10.024,40.03,22.8
2026-05-03 09:00:00,REC_05,3,85.7,-0.380875,-78.317089,10.232,45.62,22.9
2026-05-03 09:05:00,REC_05,3,85.7,-0.38733,-78.314942,9.376,48.05,22.3
2026-05-03 09:10:00,REC_05,3,85.7,-0.383689,-78.316774,9.158,50.52,19.4
2026-05-03 09:15:00,REC_05,3,85.7,-0.38564,-78.320044,8.824,57.4,21.5
2026-05-03 09:20:00,REC_05,3,85.7,-0.37979,-78.317515,10.458,49.7,14.2
2026-05-03 09:25:00,REC_05,3,85.7,-0.384056,-78.318893,9.942,43.15,17.6
2026-05-03 09:30:00,REC_05,3,85.7,-0.379264,-78.318646,10.018,49.0,23.6
2026-05-03 09:35:00,REC_05,3,85.7,-0.382954,-78.319042,9.864,,17.2
2026-05-03 09:40:00,REC_05,3,85.7,-0.382784,-78.316563,8.534,49.82,22.0
2026-05-03 09:45:00,REC_05,3,85.7,-0.380394,-78.321213,9.524,45.19,18.7
2026-05-03 09:50:00,REC_05,3,85.7,-0.383957,-78.315971,9.417,50.32,17.2
2026-05-03 09:55:00,REC_05,3,85.7,-0.385981,-78.314917,9.698,49.35,17.2
2026-05-03 10:00:00,REC_05,3,85.7,-0.379548,-78.320268,9.813,45.13,14.9
2026-05-03 10:05:00,REC_05,3,85.7,-0.385032,-78.315462,10.178,64.72,14.4
2026-05-03 10:10:00,REC_05,3,85.7,-0.380041,-78.322969,9.936,60.02,14.4
2026-05-03 10:15:00,REC_05,3,85.7,-0.384925,-78.314569,9.863,62.13,17.9
2026-05-03 10:20:00,REC_05,3,85.7,-0.385255,-78.316494,9.83,62.35,13.4
2026-05-03 10:25:00,REC_05,3,85.7,-0.381069,-78.315032,9.105,53.44,11.9
2026-05-03 10:30:00,REC_05,3,85.7,-0.384227,-78.317034,9.278,42.98,21.2
2026-05-03 10:35:00,REC_05,3,85.7,-0.378934,-78.3154,9.879,39.38,15.8
2026-05-03 10:40:00,REC_05,3,85.7,-0.384624,-78.315828,9.738,44.88,18.6
2026-05-03 10:45:00,REC_05,3,85.7,-0.386191,-78.308969,10.613,48.51,18.5
2026-05-03 10:50:00,REC_05,3,85.7,-0.391711,-78.31989,9.792,48.89,19.0
2026-05-03 10:55:00,REC_05,3,85.7,-0.381506,-78.313825,7.468,57.38,22.8
2026-05-03 11:00:00,REC_05,3,85.7,-0.384126,-78.313347,9.535,51.63,19.7
2026-05-03 11:05:00,REC_05,3,85.7,-0.383332,-78.319172,9.338,43.15,20.8
2026-05-03 11:10:00,REC_05,3,85.7,-0.382067,-78.31962,10.395,45.02,18.7
2026-05-03 11:15:00,REC_05,3,85.7,-0.384142,-78.314031,10.097,54.27,22.1
2026-05-03 11:20:00,REC_05,3,85.7,-0.38417,-78.314578,9.4,66.67,20.1
2026-05-03 11:25:00,REC_05,3,85.7,-0.384553,-78.32016,9.333,48.14,22.7
2026-05-03 11:30:00,REC_05,3,85.7,-0.385104,-78.313194,9.259,60.32,20.4
2026-05-03 11:35:00,REC_05,3,85.7,-0.380104,-78.316219,9.46,45.39,14.7
2026-05-03 11:40:00,REC_05,3,85.7,-0.38113,-78.317113,7.932,49.14,18.8
2026-05-03 11:45:00,REC_05,3,85.7,-0.387872,-78.317735,10.031,62.38,25.0
2026-05-03 11:50:00,REC_05,3,85.7,-0.386117,-78.313921,9.437,,17.2
2026-05-03 11:55:00,REC_05,3,85.7,-0.379962,-78.318926,9.043,46.73,18.4
2026-05-03 12:00:00,REC_05,3,85.7,-0.380983,-78.318001,10.073,51.75,19.9
2026-05-03 12:05:00,REC_05,3,85.7,-0.380596,-78.317934,10.165,54.79,16.4
2026-05-03 12:10:00,REC_05,3,85.7,-0.381303,-78.309854,9.082,42.46,16.3
2026-05-03 12:15:00,REC_05,3,85.7,-0.383471,-78.319382,9.27,45.15,21.6
2026-05-03 12:20:00,REC_05,3,85.7,-0.383712,-78.315961,10.818,53.77,16.7
2026-05-03 12:25:00,REC_05,3,85.7,-0.383334,-78.319522,8.014,42.88,16.8
2026-05-03 12:30:00,REC_05,3,85.7,-0.382241,-78.318837,10.49,53.07,14.0
2026-05-03 12:35:00,REC_05,3,85.7,-0.380773,-78.318893,9.313,42.19,16.9
2026-05-03 12:40:00,REC_05,3,85.7,-0.387145,-78.317819,11.05,65.34,16.3
2026-05-03 12:45:00,REC_05,3,85.7,-0.386292,-78.324662,9.939,45.42,14.1
2026-05-03 12:50:00,REC_05,3,85.7,-0.386336,-78.320244,10.721,57.99,12.6
2026-05-03 12:55:00,REC_05,3,85.7,-0.386323,-78.315407,9.177,51.41,20.0
2026-05-03 13:00:00,REC_05,3,85.7,-0.377476,-78.316423,10.748,51.0,18.5
2026-05-03 13:05:00,REC_05,3,85.7,-0.381077,-78.317548,8.872,39.97,16.7
2026-05-03 13:10:00,REC_05,3,85.7,-0.379901,-78.316267,9.051,47.63,14.5
2026-05-03 13:15:00,REC_05,3,85.7,-0.379638,-78.32167,10.467,57.85,23.6
2026-05-03 13:20:00,REC_05,3,85.7,-0.384294,-78.315355,9.543,40.02,14.7
2026-05-03 13:25:00,REC_05,3,85.7,-0.387673,-78.31568,9.587,39.89,16.3
2026-05-03 13:30:00,REC_05,3,85.7,-0.375131,-78.314878,9.254,45.65,20.1
2026-05-03 13:35:00,REC_05,3,85.7,-0.377513,-78.314982,9.023,44.45,19.6
2026-05-03 13:40:00,REC_05,3,85.7,-0.381462,-78.314662,9.597,46.13,18.2
2026-05-03 13:45:00,REC_05,3,85.7,-0.382893,-78.313913,10.305,49.13,18.7
2026-05-03 13:50:00,REC_05,3,85.7,-0.382158,-78.312063,9.186,58.45,18.3
2026-05-03 13:55:00,REC_05,3,85.7,-0.382743,-78.316563,8.813,53.08,17.5
2026-05-03 14:00:00,REC_05,3,85.7,-0.379934,-78.315414,8.321,42.7,23.7
2026-05-03 14:05:00,REC_05,3,85.7,-0.384756,-78.31758,8.813,46.19,16.7
2026-05-03 14:10:00,REC_05,3,85.7,-0.389652,-78.316731,10.957,43.04,16.9
2026-05-03 14:15:00,REC_05,3,85.7,-0.38537,-78.314377,9.501,64.21,20.1
2026-05-03 14:20:00,REC_05,3,85.7,-0.382287,-78.315626,8.614,54.3,17.1
2026-05-03 14:25:00,REC_05,3,85.7,-0.384503,-78.314368,9.479,50.49,14.8
2026-05-03 14:30:00,REC_05,3,85.7,-0.381704,-78.318417,9.349,41.85,15.5
2026-05-03 14:35:00,REC_05,3,85.7,-0.384838,-78.318219,9.504,47.84,21.0
2026-05-03 14:40:00,REC_05,3,85.7,-0.381927,-78.314036,10.35,54.85,18.0
2026-05-03 14:45:00,REC_05,3,85.7,-0.380757,-78.316046,10.139,47.0,13.9
2026-05-03 14:50:00,REC_05,3,85.7,-0.384408,-78.316011,9.429,47.17,15.0
2026-05-03 14:55:00,REC_05,3,85.7,-0.37996,-78.316895,8.388,49.42,20.5
2026-05-03 15:00:00,REC_05,3,85.7,-0.384021,-78.319316,9.651,49.54,13.2
2026-05-03 15:05:00,REC_05,3,85.7,-0.383799,-78.313381,10.148,53.75,14.1
2026-05-03 15:10:00,REC_05,3,85.7,-0.383671,-78.314471,9.772,63.01,17.6
